Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/7/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Iceland,ISL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,103.4916667,131.8333333,143.2583333,152.5833333,159.9,160.8166667,179.1333333,198.4166667,188.4333333,192.9586777,214.5245902,214.5121951,227.016129,206.856,223.3174603,225.5354331,225.6046512,236.0769231,232.7633588,219.406015,226.3909774,228.358209,219.9477612,198.8134328,188.0895522,184.6888889,172.8666667,164.0148148,165.4222222,170.3161765,168.5147059,147.2352941,170.3703704,148.8740741,144.9037037,140.9850746,145.112782,143.8461538,169.7674419,164.3410853,140.9302326,145.751938,122.8837209,137.9224806,133.5581395,167.8217054,194.168,199.88,123.8467742,148.699187,159.1653028,176.4851485,168.8036304,201.7326733,147.7520661,181.5289256,148.0082645,136.2809917,117.6859504,130.0991736,139.8677686,126.0330579,97.2892562,
Israel,ISR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,113.9150943,107.5695793,106.94375,115.2173913,128.8461538,123.6180124,144.1950464,142.5310559,165.4672897,176.3538462,186.1503067,192.8769231,170.0149701,190.380531,221.9940476,227.4276923,245.5230769,257.4153846,239.5138462,243.8523077,231.9692308,252.8769231,265.6825397,292.6829268,281.6513761,277.2189349,289.0855457,287.6106195,294.0828402,299.1253644,269.740634,281.8443804,282.4207493,297.9942693,301.4492754,354.1666667,357.1428571,361.1940299,267.2672673,278.1065089,261.4035088,251.8624642,282.9341317,320.9003215,292.6045016,304.950495,344.9967299,280.6139473,200.4600723,206.4032698,251.6063578,278.8331072,296.0111966,264.2262895,243.6069987,280.6779661,229.8501292,240.6779661,211.6772487,240.3122731,282.187156,267.2960894,248.257185,
Italy,ITA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,67.7950552,69.36248535,68.76463626,74.63962534,86.39548068,89.30376085,90.61078376,93.92629192,100.7425743,111.6701435,152.4303438,164.0920899,152.0059216,136.5027363,159.6705252,153.2041862,191.7565979,236.8552534,248.493035,222.6600232,217.2678005,211.8361176,226.1654251,229.8151039,237.5247514,236.2195686,251.132267,233.53215,201.5922384,215.7545495,223.2235955,219.6571429,222.6783626,227.1821347,219.9686104,223.8358137,213.0134497,209.8691319,208.7770626,204.2693714,168.5949155,171.1218776,177.7024752,181.4180975,171.7530848,177.0315889,190.229954,143.4762603,120.1115886,122.7459529,134.3224702,122.506322,129.3035008,126.5640606,134.1269505,131.5006719,130.4352409,129.8369775,128.0051454,129.2834389,112.8001121,113.921324,114.1072234,
Jamaica,JAM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,81.36144578,73.09036145,88.64457831,131.1626506,106.9933333,105.6333333,162.6451613,149.6774194,147.0967742,150.5793103,147.0896552,156.5517241,128.2758621,176.5517241,126.2068966,98.62068966,102.0689655,110.0827586,98.82222222,129.6740741,140.8444444,96.128,110.7391304,200.8695652,102.6086957,150.4347826,213.9130435,254.5043478,259.1666667,160.5042017,203.968254,156.6176471,134.4827586,144.0993789,167.835443,153.5483871,155.98,161.6896552,161.1398601,160,148.9642857,94.67407407,112.1925926,123.9473684,115.84375,63.515625,36.216,37.64166667,58.19166667,62.625,71.175,87.375,83.15,115.2833333,37.83333333,57.24166667,66.28333333,102.4583333,77.59166667,65.29166667,65.29166667,59.29166667,59.19166667,
Jordan,JOR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,5.788888889,7.738970588,8.970695971,15.93818182,18.47826087,12.1942446,13.76702509,14.02846975,9.145390071,9.602112676,8.424561404,10.48780488,13.88888889,15.93103448,19.93127148,27.19112628,18.70748299,27.27364865,48.82154882,48.16053512,25,50.35123269,53.96052632,70.81565299,55.78034682,28.35982659,42.59735974,88.1461039,70.0136612,93.75,136.6064257,60.45437043,71.1790393,66.3507109,63.49206349,106.3888889,128.4545455,123.3210526,121.1789474,108.5421053,114.5833333,154.3589744,174.5762712,46.41148325,90.27027027,55.78947368,92.65858874,102.3411371,105.5776892,130.6306306,132.118451,108.2949309,131,92.56842105,176.9284774,112.3366771,133.8609626,114.0447761,112.3137803,84.78640777,88.58433735,223.8210774,231.1323529,
Japan,JPN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,279.8886926,294.4572954,322.6211849,318.8969259,337.9883169,362.7361086,391.426446,404.2105263,408.7950407,376.17398,373.6585366,407.8109551,447.6769691,411.932503,364.2669363,423.8975818,432.4984728,453.4503879,480.1310938,372.5892491,386.5459782,409.0065952,433.2851538,433.808933,419.047619,425.8506224,423.0577482,404.2863088,404.4240401,385.4865772,369.6202532,378.4471786,387.8548559,378.4334764,354.4492441,339.6349413,330.4224119,312.8114664,319.4981124,324.6088511,304.680468,292.8732745,301.8589948,295.0874629,296.7816514,294.390053,327.1423948,235.8632776,208.4932464,255.0903783,249.8399154,252.8252473,244.6436999,253.1975367,225.3269917,236.0181644,243.2347993,235.9971028,226.5033948,216.0087719,209.813999,201.7461879,202.8437191,
Kazakhstan,KAZ,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5501355,9.246575342,3.488740882,2.736450967,3.968782947,1.723407001,0.404294227,1.06687297,1.226818925,1.716638794,0.836099753,1.190392187,1.478292625,1.428456392,1.446743081,2.056478081,1.083457808,1.970773843,2.046032952,2.995551839,4.420250575,2.888581955,3.952704766,4.29544848,3.840268266,5.33459217,4.053717897,2.917391408,5.574692419,4.445612864,3.872637742,3.879378625,
Kenya,KEN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,3.171428571,3.457142857,4.577714286,5.504285714,6.864,8.763428571,9.514285714,9.371428571,12.08571429,14.14285714,13.48571429,15.19685714,14.56057143,15.08571429,11.70894737,14.18315789,13.55842105,13.42157895,10.07894737,16.21052632,21.78947368,16.5,19.76315789,21.94818792,22.43113249,21.42390594,23.7084855,24.80540762,20.12137303,21.38276553,22.11104571,19.25547997,19.76284585,23.80777696,14.4170651,34.42517662,27.91857084,27.16973065,29.06200942,29.7904314,29.24921997,27.31310155,33.09677419,27.68086725,34.32655775,33.15480226,36.39528302,33.28754717,34.04290909,32.47728374,37.80211101,43.63465905,50.96446599,43.32162787,35.46385286,43.23073573,59.54572644,42.4336469,50.0995234,57.5569744,53.05059865,33.24724322,50.46109495,
Kyrgyz Republic,KGZ,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24242424,20.71005917,20.67946824,20.64896755,22.84450995,22.82768778,21.38088235,20.51973684,21.53318584,20.54910714,7.050557621,24.71056548,21.68215892,24.62850467,22.19677495,22.4546875,18.9738179,22.06818182,22.65945777,19.16843013,24.31615228,27.43020255,32.00062471,10.40293612,12.69374126,7.690635192,21.22981366,22.66972192,22.64641914,26.10066801,25.65561632,25.65561632,
Cambodia,KHM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,1.760747005,0.343859649,0.473684211,0.534482759,0.551724138,0.568965517,1.516195727,1.403508772,2.036363636,1.286297809,1.745555556,1.277777778,1.111111111,0.756756757,0.054054054,0.052631579,,,,4.05,9.5,5.369458128,2.352941176,0.833333333,,,0.2,0.028985507,0.081411126,1.109607578,1.540540541,2.972972973,3.928955867,2.864864865,2.648648649,2.108108108,5.918918919,2.059459459,,,,6.937297297,5.483783784,6.812432432,10.45783784,10.31945946,10.15837838,9.86972973,13.25324324,15.62726788,20.08750021,26.88447394,24.23080642,26.93618032,29.66743691,21.29486476,39.77574446,42.19273203,42.76325397,44.24103857,49.58375562,32.93092222,51.09001522,
Kiribati,KIR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,15,23,0,21,7,0,1.5,72,0,0.5,0,0,0,0,0,2,0,0,
St. Kitts and Nevis,KNA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,73.5,84,84,105,120,120,125,175,237.5,262.5,237.5,425,450,462.5,337.5,250,262.5,262.5,262.5,262.5,300,300,300,337.5,350,362.5,362.5,237.5,115.5,110.25,137.5,137.5,137.5,227.1428571,189.5714286,221.1666667,283.3333333,283.3333333,242.8571429,242.8571429,242.8571429,7.857142857,7.857142857,7.857142857,13.85390428,22.61306533,12.53132832,20.5,12.75,11.33333333,10.4,10.4,0,23,5.2,7.6,5.4,5.4,5.4,5.4,5.4,5.4,5.4,
"Korea, Rep.",KOR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,155.491392,157.6576577,172.0656716,172.4973697,155.5552473,193.5386374,221.5350638,220.0827967,247.9540816,261.4500697,280.3186504,307.8431559,361.3813842,408.8640964,419.9408054,312.2635922,356.1344944,418.9037999,411.3765104,389.8300971,374.8176499,299.7071742,353.1496063,385.770947,416.5256346,430.8383234,450.6228201,461.2418628,494.4610718,490.374808,481.4218993,507.7449947,519.3066667,520.3252033,549.0908581,520.8636103,576.0743322,507.6112412,483.2754562,455.9586729,424.276495,417.9701314,427.0464135,453.1960073,478.1521607,333.7393453,406.2498435,304.4805112,338.6106771,330.2826808,337.3192204,351.8256471,344.6958149,345.9227642,337.8129054,351.1414497,353.4202048,367.3282387,366.5307918,304.8106509,281.4780343,325.4333333,262.3125,
Kuwait,KWT,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,100,100,660,440,250,250,250,166.6666667,233.3333333,101.75,82,193.75,125,,,200,200,200,200,333.3333333,200,166.6666667,157.1428571,62.9,80.46153846,83.33333333,83.33333333,90.90909091,90.90909091,317.0909091,294.4247788,533.539823,95.23809524,228.4,441.6190476,468.6,494.4827586,777.1578947,1204.545455,1050.75,1147.674419,1122.25,946.875,1208.25,1208.25,1358.5,2008.5,
Latin America & Caribbean (excluding high income),LAC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,10.59379691,11.51632346,14.10839057,14.04464286,15.00401524,16.71334252,19.96512769,23.81579981,24.92661763,28.60971085,29.47797585,35.97107838,38.27072481,40.76105889,42.36332367,49.20785694,54.84022133,53.80893511,56.13779061,61.43145566,51.66808061,50.74829267,44.68035681,56.83959566,55.04505238,63.95802937,65.61425858,63.10248879,59.82251177,58.32540151,57.07600974,57.72840671,66.02571055,72.66405093,64.76695181,77.67247266,85.85472936,85.60200254,85.32453353,92.00704923,95.75730903,98.2443921,108.662733,126.959173,103.9104277,108.3386658,129.9344422,115.4193795,89.46389196,117.6784654,142.158267,131.3472956,146.2426527,156.7599697,132.2877233,142.9640866,161.3544379,169.4559376,169.7109724,198.1546319,207.2631874,189.3827393,,
Lao PDR,LAO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,0.078125,0.078125,0.40625,1.723076923,0.633846154,2.898176292,1.093939394,0.303759398,0.298507463,0.285714286,0.277777778,0.27027027,0.133333333,0.131578947,0.12987013,0.086451613,0.158974359,5.128205128,5.128205128,0.329936306,0.714649682,,2.525252525,,0.630517024,0.377358491,0.377358491,1.877346683,3.193992491,4.237797247,3.754693367,2.182481752,7.474637681,4.611650485,9.087822014,5.294663573,11.29190422,6.526086957,12.6628866,10.73300493,3.554716981,6.00361991,7.466956522,7.298333333,8.326612903,7.33255814,11.33823529,11.49928571,17.9789916,29.43576775,25.09445297,33.99560703,43.84615385,32.574454,36.86214564,48.16805616,68.690954,72.13643791,72.1004902,58.09313725,77.40604575,
Lebanon,LBN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,90,64.8,106.7777778,131.8631579,71.48543689,97.08737864,104.3148148,106.9557522,143.4782609,187.2340426,199.5833333,230.8333333,303.0625,176.8776371,55.55555556,138.961039,122.3684211,140.625,204.5454545,126.6666667,167.6190476,233.6538462,201.4423077,242.3557692,175,88,107.4468085,121.5053763,150,138.7978142,164.0883978,188.8888889,201.1111111,155.5555556,244.4444444,306.010929,336.4432432,340.6417112,493.7984496,405.0930233,488.1416667,263.4,307.875,357.2780631,288.5391673,228.2205882,289.2548435,290.8292683,295.6422764,365.0263158,343.88,303.1136364,278.75,277.6439394,257.3458647,273.3430657,288.0294525,264.3388249,236.3340724,204.7421989,143.9277163,123.7425358,190.092226,
Liberia,LBR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.132275132,0.132978723,0.265957447,0.536193029,0.804289544,3.783783784,4.324324324,3.260869565,4.891304348,6.284153005,5.191256831,10.20218579,8.994535519,9.016393443,13.26775956,16.08469945,16.74663073,11.21293801,14.81671159,8.374663073,13.74663073,3.466666667,7.368421053,2.894736842,3.842105263,4.253846154,8.974358974,8.5,6.75,0.857142857,,,,,,,,,,,,7.795,8.5725,7.8875,8.5775,11.5175,7.055,7.679069767,7.30212766,11.76875,7.502,10.892,11.274,11.218,11.032,14.588,18.578,17.514,17.01,20.384,15.498,11.676,11.676,
Libya,LBY,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,2.588235294,2.339181287,2.199415205,2.211078717,2.662390671,3.941860465,5.300581395,5.966956522,4.99826087,7.223188406,10.11560694,9.595375723,8.18443804,12.62247839,20.63218391,24.94252874,29.34097421,21.08571429,34.36571429,30.31831147,42.28100114,49.11048159,51.41521127,44.89550562,37.884723,43.88300836,56.71666667,48.83333333,43.6565097,42.99168975,46.85082873,47.43801653,61.10192837,40.82191781,47.59358289,30.76923077,30.42406312,27.82369146,47.6584022,30.3030303,40.33057851,35.99724518,19.54710744,28.82742857,29.98,31.46342857,30.44342857,29.42,33.48857143,38.55594406,47.16666667,47.97383721,36.20813953,22.91686047,15.67267442,15.64069767,26.05174419,16.41569767,18.11046512,18.48313953,14.72383721,16.32034884,22.04069767,
St. Lucia,LCA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,90,96,108,120,180,240,320,440,580,680,680,1100,1160,1094.339623,820,640,600,232.8,317.8723404,191.1111111,250.2325581,403.25,383.2432432,496,569.0909091,515.1515152,566.6666667,866.6666667,2396,1972.758621,2321.428571,1067.777778,691.4814815,254,100,118.4210526,44.73684211,621.5,1109.5,1061.5,20.5,249.5,680,246.5,283.1818182,226.5217391,43.44569288,6.741573034,98.87640449,134.082397,94.38202247,294.0074906,126.2172285,270.411985,263.2958801,192.1348315,147.5655431,176.4044944,240.0749064,197.752809,200,200,200,
Latin America & Caribbean,LCN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,10.86600946,12.07874682,14.82434294,14.96679011,15.69863324,17.6529059,20.47471269,24.59427993,25.62770479,29.39151553,30.52186932,36.42576546,39.09916319,41.61931011,42.19139344,48.96491173,54.10116438,53.79465349,56.64266905,61.4850097,51.56234076,50.72938053,45.30497828,58.10144784,57.5054086,67.12128542,69.80415889,68.15415578,64.2283849,62.35848655,60.99316769,61.6986045,69.49842954,75.37574296,68.64135042,82.13256702,89.87831039,89.36808125,88.76569797,95.53772053,98.78525731,99.79277851,111.0757806,129.0025196,106.8204011,111.0689425,132.2587217,118.8367928,92.3986517,120.9739548,144.1530155,134.7998708,150.3563944,159.030826,135.2793288,144.9860475,162.1538029,170.0416037,168.5207068,196.4198646,205.3112952,186.9050299,,
Least developed countries: UN classification,LDC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.968453419,0.968824303,1.332855167,1.250351163,1.502261791,1.862656816,2.538149665,2.508578761,3.136457452,3.466168509,3.945283781,4.718815022,4.7206904,4.650889963,5.511474058,6.173502459,8.013067508,8.179848019,9.329810764,8.958462129,9.43322027,10.69055227,11.62784506,12.04844202,11.7430098,12.20083392,12.55577279,12.43336657,13.75146132,13.39842566,14.59147815,14.75078446,13.44075437,15.55485057,17.47102238,16.68049177,16.68809255,16.35183374,18.13587291,17.59539725,17.49187602,19.2628172,15.26602416,17.62580083,17.62777696,17.31771323,17.50732501,18.2205535,17.25030413,19.72150062,22.47862246,21.38367951,20.44939652,23.19265322,23.80483436,25.19353778,27.57870161,28.2391735,29.66921592,32.59464663,31.05996737,29.928871,,
Low income,LIC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,3.340538996,3.963453265,4.52348883,3.734973721,3.977254589,4.015598363,4.649137611,5.577261956,5.774038143,7.260059788,8.08263317,8.623795977,8.627690005,9.644540046,10.35517689,13.19448735,14.468924,17.41931419,19.55211668,16.9665621,18.40928832,19.18900332,20.06746687,19.89566754,20.71499228,19.3396309,19.82161709,20.49363359,20.36260349,20.60291528,20.36147894,20.00838575,19.50797474,13.76432409,10.30221782,9.133596967,11.63858034,10.02403937,11.82435134,11.64707131,10.51917804,10.82703046,9.999743475,11.23447638,11.51009885,12.01048169,10.94030442,12.07685441,9.909832075,9.536814914,9.771035856,6.975627392,7.231559564,7.911083707,7.78427321,9.433922324,9.437824798,9.917452237,8.715571763,9.419582652,6.589059499,6.404583545,,
Liechtenstein,LIE,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,140.487395,165.4540728,114.6313131,106.978481,121.5851198,131.8598485,128.4318182,163.2619048,110.6965174,129.7530864,137.622549,121.5328467,134.178744,122.1822542,81.37574463,103.0158902,115.8517596,135.926778,163.6724621,193.9263084,167.4429172,182.3254452,192.8213382,217.1751991,225.8957995,223.0531178,232.4372433,235.6622667,239.2450902,192.4468683,198.7148144,205.7550975,240.5198812,245.5441409,232.1611268,239.6935301,237.3086981,264.6262213,292.5155244,274.2836517,270.9759076,309.7251195,259.1842105,287.01,255.2918182,291.3152381,288.525,311.7116667,257.9283333,229.0475,257.3146154,205.8553846,173.9853846,261.3146154,190.0953846,126.2633588,117.3935767,138.2968796,190.0387643,298.9548105,153.9380466,153.9380466,153.9380466,
Lower middle income,LMC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,3.645543454,4.186023127,4.884511113,5.841022009,6.166021033,7.268819237,9.482510668,10.77837947,12.73487819,13.87189232,15.88827194,16.62385199,17.12792911,16.49739676,20.15785656,20.46545411,24.80729993,28.02905299,28.67398418,30.50080246,33.0203855,33.1132502,36.96409224,40.83786711,44.51593277,49.85166732,44.97833478,53.85659633,55.73159472,58.23003522,60.85995537,62.91670113,63.78431156,66.7773429,69.67576146,73.01839647,78.33582536,80.41664818,86.83777761,83.90055124,85.5524496,81.02535338,83.90755923,90.74706003,97.23003219,101.5572942,103.9986662,105.4475476,115.991875,121.6590618,122.7907886,113.3269705,115.0905576,118.6530071,122.2569051,120.4494033,127.8798039,128.0425544,134.6956457,148.1603724,140.5958433,136.4215525,,
Low & middle income,LMY,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,5.616700431,6.611048897,7.845833319,8.87831721,10.74669226,13.60039854,13.81759707,15.55115347,17.85227003,20.77124092,22.6352601,25.83276994,28.54489242,27.19688458,31.82768572,33.3939523,41.10584121,46.01906635,50.69542393,56.33581476,56.0040554,58.18962901,62.28550997,67.42954053,64.04524054,68.09624631,74.11411021,81.83304088,82.45782958,86.20268313,89.53720838,88.07283072,82.03869304,87.87799736,95.70446845,98.71384437,102.3055429,103.8072012,107.0465141,103.9449319,106.4605788,111.5055022,113.1028729,123.7568841,125.6772897,129.9207591,136.4935855,132.9699909,134.2116314,147.1105998,153.7630043,146.3732847,149.4363325,154.9142683,151.1847004,151.7084443,157.5181852,155.8021747,153.4352681,164.3784784,162.0229043,152.0841616,,
Lesotho,LSO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.840782123,1.220963173,0.866855524,1.211267606,1.549295775,1.805555556,2.222222222,0.898630137,1.232876712,1.016304348,2.977777778,1.78028169,2.529577465,2.25915493,4.032258065,3.661971831,7.638888889,15.22491349,14.42622951,15.4109589,15.10067114,15.625,15.90106007,15.48821549,11.51315789,13.58885017,12.26993865,13.27433628,15.28239203,14.51104101,18.49529781,17.1686747,18.18181818,16.30769231,18.45,18.88819876,17.24923077,18.46153846,15.50461538,24.22424242,34.36666667,14.7,10.01666667,3.461290323,3.588235294,5.897689769,8.095384615,2.388268156,2.895522388,1.571428571,6.12987013,2.801279772,18.6860137,17.74146162,7.264840183,5.579545455,8.09966619,15.5831608,22.30718085,10.77301679,15.77196096,8.198231393,8.698016527,
Late-demographic dividend,LTE,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,74.6139748,70.64071143,79.77670806,80.18077355,96.94704043,106.6697558,117.0249793,127.1136982,119.9536673,122.2451573,129.3076815,136.6859793,120.9046746,125.6544344,147.358946,160.8457456,160.3917431,160.450917,166.0896817,113.3694045,103.5110441,108.4395643,124.3337989,129.1823761,130.0502484,131.8531621,134.4037269,131.2851994,134.6439053,148.6211702,152.8784394,167.5099722,167.7747784,170.0181982,182.5776797,173.582037,168.1419821,191.0583061,202.600021,203.1051539,210.4135394,217.9646149,210.2452641,209.6439853,214.5738772,209.5132966,202.6617678,211.5841098,213.2933626,201.070277,,
Lithuania,LTU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.07279029,30.76379066,30.5019305,41.17236567,41.52128402,47.70674079,48.37370242,52.15035557,53.161918,99.32556714,115.314216,124.5901639,119.4011383,102.281668,115.4992548,119.3070386,90.94816009,102.449238,103.9766852,104.7719266,107.0559611,109.6358874,111.7521913,122.582071,131.8527161,141.1089984,133.5167849,137.0835029,140.0035565,139.6845108,96.13331007,93.80286583,
Luxembourg,LUX,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.4677419,267.4677419,333.6129032,313.15,293.6333333,276.4098361,250.516129,244.5847499,258.1920904,270.6052801,258.519821,247.5900721,240.7602619,242.6751592,262.1079858,252.2163835,217.1652124,225.8106167,218.7188154,226.997695,141.0020648,171.1019796,
Latvia,LVA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.52606635,56.49081209,55.73099415,21.95608782,23.58490566,32.53012048,46.45892351,55.19452888,51.8443299,59.14926931,45.67420349,61.47439916,59.97918731,68.04029304,62.65560166,67.72474747,66.94700855,64.88356164,77.64791134,83.23229706,91.56536503,100.656457,101.1240695,104.7593105,104.1925466,103.4844961,101.1528958,105.5701289,113.4265367,111.814978,101.6588062,94.50367647,
"Macao SAR, China",MAC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,4.38892261,6.716691958,5.96481203,5.827164179,7.286764706,8.618405797,11.2173913,13.84957143,13.50428571,12.40814019,15.3334741,16.07390268,18.58234885,20.77777778,22.73412862,25.53656869,24.09395973,24.28832593,25.49973348,27.44608234,27.58218466,27.24346595,31.34347437,31.42711259,36.96940848,38.89694609,37.14817536,41.45510154,37.35248906,40.19754221,33.11919238,32.56436087,37.15968441,32.3432705,31.63322497,31.882146,36.45066815,35.97918742,41.33964618,41.90897684,42.43638077,65.55427279,55.31120928,48.95761267,63.78724452,60.16865079,58.82951023,53.82662692,41.06535151,57.17102454,59.12004408,56.99266808,63.5917815,71.35059399,70.49164366,38.9911203,60.40545737,63.36323895,59.93392631,60.05837964,58.22415956,62.00517609,55.05355662,
Monaco,MCO,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.64976959,65.94036697,65.37805571,64.86181613,64.91326245,5.707890319,3.893214683,1.766004415,2.791461412,17.56138453,8.138903961,7.533875339,8.315217391,9.001636661,8.46043956,11.02250274,12.45304778,9.364336819,11.05956977,13.04748758,19.12899669,24.66960352,25.93344907,30.20253895,41.91887227,48.60586881,59.4214188,51.18646074,44.74460043,46.57727518,37.27599143,51.08337787,
Madagascar,MDG,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,0.772987013,0.889690722,1.980051151,2.180203046,2.720906801,3.125,3.82133995,3.291133005,6.292682927,6.990291262,6.11884058,6.473205742,4.238095238,4.076271186,2.590156794,3.853211009,3.19525174,4.3132,2.936507937,3.464566929,2.734375,6.070038911,5.384615385,2.519083969,3.660377358,4.062172285,2.340298507,3.971111111,2.294833948,3.990808824,3.444363636,2.768705036,3.821724138,3.884827586,4.326206897,5.747931034,3.275862069,2.992068966,2.715172414,3.141724138,3.068135593,2.103389831,2.359661017,2.263389831,5.567666667,2.526333333,3.211,4.273666667,2.605333333,2.977333333,4.204,7.038333333,4.8,8.734333333,7.531,5.989,12.99533333,12.601,11.94566667,10.58033333,6.525666667,6.877333333,7.283,
Maldives,MDV,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,10.33333333,29.66666667,117.6666667,87.33333333,22.33333333,131.3333333,94.35897436,36.66666667,134.8717949,193.3333333,60.25641026,61.02564103,94.1025641,113.3333333,114.8717949,71.79487179,91.02564103,110.2564103,65.64102564,92.75,
